founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders,is_ai,is_devtools,is_saas,linkedin_slug,linkedin_profile_estimated,has_company_linkedin,linkedin_confidence,is_recent_batch,is_priority_industry
Kriti Arora,28006,Mantys,W23,Active,"['SaaS', 'Finance', 'B2B', 'India']","Bengaluru, India",https://www.mantys.io/,https://www.linkedin.com/company/82542033/,ARR Tracking and Forecasting for SaaS companies,2,False,False,True,kriti-arora,https://www.linkedin.com/in/kriti-arora,True,High,True,True
Mudit Dangi,28006,Mantys,W23,Active,"['SaaS', 'Finance', 'B2B', 'India']","Bengaluru, India",https://www.mantys.io/,https://www.linkedin.com/company/82542033/,ARR Tracking and Forecasting for SaaS companies,2,False,False,True,mudit-dangi,https://www.linkedin.com/in/mudit-dangi,True,High,True,True
Wynn Wijaya,27992,Proglix,W23,Active,"['Marketplace', 'B2B', 'Manufacturing', 'E-commerce']","Jakarta, Indonesia",https://proglix.com/,https://www.linkedin.com/company/proglixindonesia/,B2B Marketplace for Raw Materials in Indonesia,3,False,False,True,wynn-wijaya,https://www.linkedin.com/in/wynn-wijaya,True,High,True,True
Wendy Wijaya,27992,Proglix,W23,Active,"['Marketplace', 'B2B', 'Manufacturing', 'E-commerce']","Jakarta, Indonesia",https://proglix.com/,https://www.linkedin.com/company/proglixindonesia/,B2B Marketplace for Raw Materials in Indonesia,3,False,False,True,wendy-wijaya,https://www.linkedin.com/in/wendy-wijaya,True,High,True,True
Prawira Indrawan,27992,Proglix,W23,Active,"['Marketplace', 'B2B', 'Manufacturing', 'E-commerce']","Jakarta, Indonesia",https://proglix.com/,https://www.linkedin.com/company/proglixindonesia/,B2B Marketplace for Raw Materials in Indonesia,3,False,False,True,prawira-indrawan,https://www.linkedin.com/in/prawira-indrawan,True,High,True,True
Pedro Esteves,27989,MagnaPlay,W23,Active,"['Artificial Intelligence', 'SaaS', 'Gaming']",San Francisco,https://magnaplay.com,https://www.linkedin.com/company/magnaplay/,AI-powered game translation.,2,True,False,True,pedro-esteves,https://www.linkedin.com/in/pedro-esteves,True,High,True,True
Paulo Rodrigues,27989,MagnaPlay,W23,Active,"['Artificial Intelligence', 'SaaS', 'Gaming']",San Francisco,https://magnaplay.com,https://www.linkedin.com/company/magnaplay/,AI-powered game translation.,2,True,False,True,paulo-rodrigues,https://www.linkedin.com/in/paulo-rodrigues,True,High,True,True
Xiaohan Shen,27991,Coldreach,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Sales', 'Personalization']",San Francisco,https://coldreach.ai/,https://www.linkedin.com/company/coldreach/,AI-powered sales email personalization - book 10x meetings,2,True,False,True,xiaohan-shen,https://www.linkedin.com/in/xiaohan-shen,True,High,True,True
Hankel Bao,27991,Coldreach,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Sales', 'Personalization']",San Francisco,https://coldreach.ai/,https://www.linkedin.com/company/coldreach/,AI-powered sales email personalization - book 10x meetings,2,True,False,True,hankel-bao,https://www.linkedin.com/in/hankel-bao,True,High,True,True
Benjamen Oladokun,27987,Shekel Mobility,W23,Active,"['Fintech', 'B2B', 'Neobank']",San Francisco,https://www.shekelmobility.com/,https://www.linkedin.com/company/76083486/admin/,B2B marketplace for Auto Dealers in Africa,3,False,False,True,benjamen-oladokun,https://www.linkedin.com/in/benjamen-oladokun,True,High,True,True
Valentine Mayaki,27987,Shekel Mobility,W23,Active,"['Fintech', 'B2B', 'Neobank']",San Francisco,https://www.shekelmobility.com/,https://www.linkedin.com/company/76083486/admin/,B2B marketplace for Auto Dealers in Africa,3,False,False,True,valentine-mayaki,https://www.linkedin.com/in/valentine-mayaki,True,High,True,True
Sanmi Olukanmi,27987,Shekel Mobility,W23,Active,"['Fintech', 'B2B', 'Neobank']",San Francisco,https://www.shekelmobility.com/,https://www.linkedin.com/company/76083486/admin/,B2B marketplace for Auto Dealers in Africa,3,False,False,True,sanmi-olukanmi,https://www.linkedin.com/in/sanmi-olukanmi,True,High,True,True
Hemant Kumar Gangolia,27986,Inri,W23,Active,"['Fintech', 'SaaS', 'India', 'Investing', 'Neobank']",Mountain View,https://goinri.com,https://www.linkedin.com/company/goinri,Wealthfront for India’s 32M expats living abroad,2,False,False,True,hemant-kumar-gangolia,https://www.linkedin.com/in/hemant-kumar-gangolia,True,High,True,True
Nishad Shah,27986,Inri,W23,Active,"['Fintech', 'SaaS', 'India', 'Investing', 'Neobank']",Mountain View,https://goinri.com,https://www.linkedin.com/company/goinri,Wealthfront for India’s 32M expats living abroad,2,False,False,True,nishad-shah,https://www.linkedin.com/in/nishad-shah,True,High,True,True
Lindsey Redd,27985,Onu,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Operations']",New York,https://joinonu.com,https://www.linkedin.com/company/joinonu/,Turn scripts into internal tools in minutes without any frontend work,2,False,True,True,lindsey-redd,https://www.linkedin.com/in/lindsey-redd,True,High,True,True
Chine Ikoro,27985,Onu,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Operations']",New York,https://joinonu.com,https://www.linkedin.com/company/joinonu/,Turn scripts into internal tools in minutes without any frontend work,2,False,True,True,chine-ikoro,https://www.linkedin.com/in/chine-ikoro,True,High,True,True
Naif Alzahri,27984,Sirdab,W23,Active,"['Warehouse Management Tech', 'B2B', 'Logistics']","Riyadh, Saudi Arabia",https://sirdab.co/en,https://www.linkedin.com/company/usesirdab,Cloud warehousing & supply chain platform in MENA,2,False,False,True,naif-alzahri,https://www.linkedin.com/in/naif-alzahri,True,High,True,True
Abdulrahman Alnamlah,27984,Sirdab,W23,Active,"['Warehouse Management Tech', 'B2B', 'Logistics']","Riyadh, Saudi Arabia",https://sirdab.co/en,https://www.linkedin.com/company/usesirdab,Cloud warehousing & supply chain platform in MENA,2,False,False,True,abdulrahman-alnamlah,https://www.linkedin.com/in/abdulrahman-alnamlah,True,High,True,True
Sahil Singla,27983,Baselit,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",,https://www.baselit.ai,https://www.linkedin.com/company/baselit/,AI-powered analytics,3,True,False,True,sahil-singla,https://www.linkedin.com/in/sahil-singla,True,High,True,True
Shubham Rana,27983,Baselit,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",,https://www.baselit.ai,https://www.linkedin.com/company/baselit/,AI-powered analytics,3,True,False,True,shubham-rana,https://www.linkedin.com/in/shubham-rana,True,High,True,True
Ankit Goyal,27983,Baselit,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",,https://www.baselit.ai,https://www.linkedin.com/company/baselit/,AI-powered analytics,3,True,False,True,ankit-goyal,https://www.linkedin.com/in/ankit-goyal,True,High,True,True
Akash Anand,27982,Clueso,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",San Francisco,https://clueso.io,https://www.linkedin.com/company/clueso,AI-powered customer activation platform for SaaS apps,3,True,False,True,akash-anand,https://www.linkedin.com/in/akash-anand,True,High,True,True
Neel Balar,27982,Clueso,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",San Francisco,https://clueso.io,https://www.linkedin.com/company/clueso,AI-powered customer activation platform for SaaS apps,3,True,False,True,neel-balar,https://www.linkedin.com/in/neel-balar,True,High,True,True
Prajwal Prakash,27982,Clueso,W23,Active,"['Generative AI', 'SaaS', 'B2B', 'Analytics', 'AI']",San Francisco,https://clueso.io,https://www.linkedin.com/company/clueso,AI-powered customer activation platform for SaaS apps,3,True,False,True,prajwal-prakash,https://www.linkedin.com/in/prajwal-prakash,True,High,True,True
Mike Mahlkow,27974,Fastgen,W23,Active,"['Developer Tools', 'B2B', 'API', 'No-code']",New York,https://fastgen.com,,Webflow for the Backend,3,False,True,True,mike-mahlkow,https://www.linkedin.com/in/mike-mahlkow,False,Medium,True,True
David Nordhausen,27974,Fastgen,W23,Active,"['Developer Tools', 'B2B', 'API', 'No-code']",New York,https://fastgen.com,,Webflow for the Backend,3,False,True,True,david-nordhausen,https://www.linkedin.com/in/david-nordhausen,False,Medium,True,True
Constantin Schreiber,27974,Fastgen,W23,Active,"['Developer Tools', 'B2B', 'API', 'No-code']",New York,https://fastgen.com,,Webflow for the Backend,3,False,True,True,constantin-schreiber,https://www.linkedin.com/in/constantin-schreiber,False,Medium,True,True
Vimal Singh Rathore,27978,qoohoo,W23,Active,"['SaaS', 'eLearning', 'Community', 'Creator Economy']","Bengaluru, India",https://qoohoo.in/,https://www.linkedin.com/company/qoohoo,monetise your audience across all social platforms,2,False,False,True,vimal-singh-rathore,https://www.linkedin.com/in/vimal-singh-rathore,True,High,True,True
Aseem Gupta,27978,qoohoo,W23,Active,"['SaaS', 'eLearning', 'Community', 'Creator Economy']","Bengaluru, India",https://qoohoo.in/,https://www.linkedin.com/company/qoohoo,monetise your audience across all social platforms,2,False,False,True,aseem-gupta,https://www.linkedin.com/in/aseem-gupta,True,High,True,True
Micah Wylde,27971,Arroyo,W23,Active,"['Developer Tools', 'SaaS', 'Open Source', 'Cloud Computing']","Berkeley, CA",https://www.arroyo.dev,,Snowflake for real-time data,2,False,True,True,micah-wylde,https://www.linkedin.com/in/micah-wylde,False,Medium,True,True
Jackson Newhouse,27971,Arroyo,W23,Active,"['Developer Tools', 'SaaS', 'Open Source', 'Cloud Computing']","Berkeley, CA",https://www.arroyo.dev,,Snowflake for real-time data,2,False,True,True,jackson-newhouse,https://www.linkedin.com/in/jackson-newhouse,False,Medium,True,True
Charly Poly,27972,Defer,W23,Active,"['Developer Tools', 'SaaS']","Paris, France",https://www.defer.run,https://www.linkedin.com/company/defer-inc,Zero infrastructure background processing platform.,2,False,True,True,charly-poly,https://www.linkedin.com/in/charly-poly,True,High,True,True
Bryan Frimin,27972,Defer,W23,Active,"['Developer Tools', 'SaaS']","Paris, France",https://www.defer.run,https://www.linkedin.com/company/defer-inc,Zero infrastructure background processing platform.,2,False,True,True,bryan-frimin,https://www.linkedin.com/in/bryan-frimin,True,High,True,True
Luis Felipe Franco,27969,Vendah,W23,Active,"['Marketplace', 'E-commerce', 'Retail']","São Paulo, Brazil",https://vendah.com.br/,https://www.linkedin.com/company/vendah/,Meesho for Latam with 20k resellers and $350k in monthly sales,4,True,False,False,luis-felipe-franco,https://www.linkedin.com/in/luis-felipe-franco,True,High,True,True
Marcelo Canovas,27969,Vendah,W23,Active,"['Marketplace', 'E-commerce', 'Retail']","São Paulo, Brazil",https://vendah.com.br/,https://www.linkedin.com/company/vendah/,Meesho for Latam with 20k resellers and $350k in monthly sales,4,True,False,False,marcelo-canovas,https://www.linkedin.com/in/marcelo-canovas,True,High,True,True
Ilana Nasser,27969,Vendah,W23,Active,"['Marketplace', 'E-commerce', 'Retail']","São Paulo, Brazil",https://vendah.com.br/,https://www.linkedin.com/company/vendah/,Meesho for Latam with 20k resellers and $350k in monthly sales,4,True,False,False,ilana-nasser,https://www.linkedin.com/in/ilana-nasser,True,High,True,True
Pedro Pedruzzi,27969,Vendah,W23,Active,"['Marketplace', 'E-commerce', 'Retail']","São Paulo, Brazil",https://vendah.com.br/,https://www.linkedin.com/company/vendah/,Meesho for Latam with 20k resellers and $350k in monthly sales,4,True,False,False,pedro-pedruzzi,https://www.linkedin.com/in/pedro-pedruzzi,True,High,True,True
Tal Feld,27967,Tailorr,W23,Active,"['SaaS', 'B2B', 'API']","Haifa, Israel",https://www.tailorr.io/,,Find your ideal pricing and packaging faster.,3,False,False,True,tal-feld,https://www.linkedin.com/in/tal-feld,False,Medium,True,True
Noam Hertz,27967,Tailorr,W23,Active,"['SaaS', 'B2B', 'API']","Haifa, Israel",https://www.tailorr.io/,,Find your ideal pricing and packaging faster.,3,False,False,True,noam-hertz,https://www.linkedin.com/in/noam-hertz,False,Medium,True,True
Ido Fishbain,27967,Tailorr,W23,Active,"['SaaS', 'B2B', 'API']","Haifa, Israel",https://www.tailorr.io/,,Find your ideal pricing and packaging faster.,3,False,False,True,ido-fishbain,https://www.linkedin.com/in/ido-fishbain,False,Medium,True,True
Parthi Duraisamy,27968,Alaan,W23,Active,"['Fintech', 'Payments', 'B2B', 'Enterprise Software']","Dubai, United Arab Emirates",https://www.alaanpay.com/,https://www.linkedin.com/company/alaanpay,Corporate cards & spend platform for businesses in the Middle East,2,False,False,True,parthi-duraisamy,https://www.linkedin.com/in/parthi-duraisamy,True,High,True,True
Karun Kurien,27968,Alaan,W23,Active,"['Fintech', 'Payments', 'B2B', 'Enterprise Software']","Dubai, United Arab Emirates",https://www.alaanpay.com/,https://www.linkedin.com/company/alaanpay,Corporate cards & spend platform for businesses in the Middle East,2,False,False,True,karun-kurien,https://www.linkedin.com/in/karun-kurien,True,High,True,True
Sourabh Agrawal,27966,UpTrain AI,W23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'Open Source']",San Francisco,https://uptrain.ai/,https://www.linkedin.com/company/uptrain-ai,Open source Datadog for Machine Learning,2,True,True,False,sourabh-agrawal,https://www.linkedin.com/in/sourabh-agrawal,True,High,True,True
Shikha Mohanty,27966,UpTrain AI,W23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'Open Source']",San Francisco,https://uptrain.ai/,https://www.linkedin.com/company/uptrain-ai,Open source Datadog for Machine Learning,2,True,True,False,shikha-mohanty,https://www.linkedin.com/in/shikha-mohanty,True,High,True,True
Jan Schnyder,27964,Waveline,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Enterprise', 'Automation']","Zürich, Switzerland",https://waveline.ai/,https://www.linkedin.com/company/waveline-ai,AI Document Processing API,4,True,False,True,jan-schnyder,https://www.linkedin.com/in/jan-schnyder,True,High,True,True
Nicolas Muntwyler,27964,Waveline,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Enterprise', 'Automation']","Zürich, Switzerland",https://waveline.ai/,https://www.linkedin.com/company/waveline-ai,AI Document Processing API,4,True,False,True,nicolas-muntwyler,https://www.linkedin.com/in/nicolas-muntwyler,True,High,True,True
Kyrill Hux,27964,Waveline,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Enterprise', 'Automation']","Zürich, Switzerland",https://waveline.ai/,https://www.linkedin.com/company/waveline-ai,AI Document Processing API,4,True,False,True,kyrill-hux,https://www.linkedin.com/in/kyrill-hux,True,High,True,True
Stan Wohlwend,27964,Waveline,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Enterprise', 'Automation']","Zürich, Switzerland",https://waveline.ai/,https://www.linkedin.com/company/waveline-ai,AI Document Processing API,4,True,False,True,stan-wohlwend,https://www.linkedin.com/in/stan-wohlwend,True,High,True,True
Manny Griffiths,27961,Hona (formerly Milestones),W23,Active,"['SaaS', 'B2B']","American Fork, UT",http://hona.com,https://www.linkedin.com/company/milestonesapp/,The Domino's Pizza Tracker for service businesses and their clients.,3,False,False,True,manny-griffiths,https://www.linkedin.com/in/manny-griffiths,True,High,True,True
Josh Christensen,27961,Hona (formerly Milestones),W23,Active,"['SaaS', 'B2B']","American Fork, UT",http://hona.com,https://www.linkedin.com/company/milestonesapp/,The Domino's Pizza Tracker for service businesses and their clients.,3,False,False,True,josh-christensen,https://www.linkedin.com/in/josh-christensen,True,High,True,True
Matt Mcclellan,27961,Hona (formerly Milestones),W23,Active,"['SaaS', 'B2B']","American Fork, UT",http://hona.com,https://www.linkedin.com/company/milestonesapp/,The Domino's Pizza Tracker for service businesses and their clients.,3,False,False,True,matt-mcclellan,https://www.linkedin.com/in/matt-mcclellan,True,High,True,True
James Thomas,27960,Radical,W23,Active,"['Hard Tech', 'Drones', 'Airplanes', 'Electric Vehicles', 'Telecommunications']","Seattle, WA",https://www.radicalaero.com/,https://www.linkedin.com/company/radicalaero,Wireless connectivity from the stratosphere,2,True,False,False,james-thomas,https://www.linkedin.com/in/james-thomas,True,High,True,True
Cyriel Notteboom,27960,Radical,W23,Active,"['Hard Tech', 'Drones', 'Airplanes', 'Electric Vehicles', 'Telecommunications']","Seattle, WA",https://www.radicalaero.com/,https://www.linkedin.com/company/radicalaero,Wireless connectivity from the stratosphere,2,True,False,False,cyriel-notteboom,https://www.linkedin.com/in/cyriel-notteboom,True,High,True,True
Devin Abbott,27958,Noya Software,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Design Tools', 'Open Source']",San Francisco,https://noya.io,https://www.linkedin.com/company/noya-software,Product design tool that lets everyone design like a designer,2,False,True,True,devin-abbott,https://www.linkedin.com/in/devin-abbott,True,High,True,True
David Chen,27958,Noya Software,W23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Design Tools', 'Open Source']",San Francisco,https://noya.io,https://www.linkedin.com/company/noya-software,Product design tool that lets everyone design like a designer,2,False,True,True,david-chen,https://www.linkedin.com/in/david-chen,True,High,True,True
Veeraj Shah,27959,Vitalize Care,W23,Active,"['Mental Health Tech', 'Telehealth', 'B2B', 'Digital Health', 'Healthcare']",San Francisco,https://vitalizecare.co,https://www.linkedin.com/company/appvitalize/,Improving the mental health of healthcare professionals,3,False,False,True,veeraj-shah,https://www.linkedin.com/in/veeraj-shah,True,High,True,True
Nikhil DSouza,27959,Vitalize Care,W23,Active,"['Mental Health Tech', 'Telehealth', 'B2B', 'Digital Health', 'Healthcare']",San Francisco,https://vitalizecare.co,https://www.linkedin.com/company/appvitalize/,Improving the mental health of healthcare professionals,3,False,False,True,nikhil-dsouza,https://www.linkedin.com/in/nikhil-dsouza,True,High,True,True
Sanketh Andhavarapu,27959,Vitalize Care,W23,Active,"['Mental Health Tech', 'Telehealth', 'B2B', 'Digital Health', 'Healthcare']",San Francisco,https://vitalizecare.co,https://www.linkedin.com/company/appvitalize/,Improving the mental health of healthcare professionals,3,False,False,True,sanketh-andhavarapu,https://www.linkedin.com/in/sanketh-andhavarapu,True,High,True,True
Ianai Urwicz,27957,Infinia,W23,Active,"['Fintech', 'Payments', 'B2B']","Montevideo, Uruguay",https://www.infiniaweb.com/,https://www.linkedin.com/company/82592889/,Helping merchants accept bank payments in LATAM ,2,False,False,True,ianai-urwicz,https://www.linkedin.com/in/ianai-urwicz,True,High,True,True
Alejandro Rettig,27957,Infinia,W23,Active,"['Fintech', 'Payments', 'B2B']","Montevideo, Uruguay",https://www.infiniaweb.com/,https://www.linkedin.com/company/82592889/,Helping merchants accept bank payments in LATAM ,2,False,False,True,alejandro-rettig,https://www.linkedin.com/in/alejandro-rettig,True,High,True,True
Jason Fan,27952,Psychic,W23,Active,"['AIOps', 'Generative AI', 'B2B', 'Open Source', 'Data Engineering']",San Francisco,https://www.psychic.dev,https://www.linkedin.com/company/89833028/,Data integration platform for LLMs,2,True,False,True,jason-fan,https://www.linkedin.com/in/jason-fan,True,High,True,True
Ayan Bandyopadhyay,27952,Psychic,W23,Active,"['AIOps', 'Generative AI', 'B2B', 'Open Source', 'Data Engineering']",San Francisco,https://www.psychic.dev,https://www.linkedin.com/company/89833028/,Data integration platform for LLMs,2,True,False,True,ayan-bandyopadhyay,https://www.linkedin.com/in/ayan-bandyopadhyay,True,High,True,True
David Krakov,27951,Honeydew,W23,Active,"['SaaS', 'B2B', 'Analytics', 'Data Engineering']","Tel Aviv-Yafo, Israel",https://honeydew.ai,https://www.linkedin.com/company/honeydewai/,The home for shared data logic,3,False,False,True,david-krakov,https://www.linkedin.com/in/david-krakov,True,High,True,True
Baruch Oxman,27951,Honeydew,W23,Active,"['SaaS', 'B2B', 'Analytics', 'Data Engineering']","Tel Aviv-Yafo, Israel",https://honeydew.ai,https://www.linkedin.com/company/honeydewai/,The home for shared data logic,3,False,False,True,baruch-oxman,https://www.linkedin.com/in/baruch-oxman,True,High,True,True
Liron Slonimsky-Shemy,27951,Honeydew,W23,Active,"['SaaS', 'B2B', 'Analytics', 'Data Engineering']","Tel Aviv-Yafo, Israel",https://honeydew.ai,https://www.linkedin.com/company/honeydewai/,The home for shared data logic,3,False,False,True,liron-slonimsky-shemy,https://www.linkedin.com/in/liron-slonimsky-shemy,True,High,True,True
Noy Twerski,27950,Sherloq,W23,Active,"['SaaS', 'B2B', 'Analytics', 'Collaboration']",San Francisco,http://sherloqdata.io/,https://www.linkedin.com/company/sherloqdata/,Github for data teams,3,False,False,True,noy-twerski,https://www.linkedin.com/in/noy-twerski,True,High,True,True
Nadav Gutman,27950,Sherloq,W23,Active,"['SaaS', 'B2B', 'Analytics', 'Collaboration']",San Francisco,http://sherloqdata.io/,https://www.linkedin.com/company/sherloqdata/,Github for data teams,3,False,False,True,nadav-gutman,https://www.linkedin.com/in/nadav-gutman,True,High,True,True
Alon Greenfield,27950,Sherloq,W23,Active,"['SaaS', 'B2B', 'Analytics', 'Collaboration']",San Francisco,http://sherloqdata.io/,https://www.linkedin.com/company/sherloqdata/,Github for data teams,3,False,False,True,alon-greenfield,https://www.linkedin.com/in/alon-greenfield,True,High,True,True
Kenneth Book,27946,Fluid Markets,W23,Active,"['Fintech', 'Marketplace', 'B2B', 'Investing']",New York,http://www.fluidinvesting.com,https://www.linkedin.com/company/fluidmarkets/,Exchange to Invest in Company Earnings,3,False,False,True,kenneth-book,https://www.linkedin.com/in/kenneth-book,True,High,True,True
Benjamin Litvin,27946,Fluid Markets,W23,Active,"['Fintech', 'Marketplace', 'B2B', 'Investing']",New York,http://www.fluidinvesting.com,https://www.linkedin.com/company/fluidmarkets/,Exchange to Invest in Company Earnings,3,False,False,True,benjamin-litvin,https://www.linkedin.com/in/benjamin-litvin,True,High,True,True
Ari Wax,27946,Fluid Markets,W23,Active,"['Fintech', 'Marketplace', 'B2B', 'Investing']",New York,http://www.fluidinvesting.com,https://www.linkedin.com/company/fluidmarkets/,Exchange to Invest in Company Earnings,3,False,False,True,ari-wax,https://www.linkedin.com/in/ari-wax,True,High,True,True
Moses Im,27945,Fairway Health,W23,Active,"['Health Tech', 'B2B', 'Healthcare', 'Health Insurance', 'AI']",New York,https://www.fairwayhealth.co/,https://www.linkedin.com/company/fairway-health,AI Co-Pilot for Health Insurers to Authorize Treatment Faster,3,True,False,True,moses-im,https://www.linkedin.com/in/moses-im,True,High,True,True
Joseph Chen,27945,Fairway Health,W23,Active,"['Health Tech', 'B2B', 'Healthcare', 'Health Insurance', 'AI']",New York,https://www.fairwayhealth.co/,https://www.linkedin.com/company/fairway-health,AI Co-Pilot for Health Insurers to Authorize Treatment Faster,3,True,False,True,joseph-chen,https://www.linkedin.com/in/joseph-chen,True,High,True,True
Grace W,27945,Fairway Health,W23,Active,"['Health Tech', 'B2B', 'Healthcare', 'Health Insurance', 'AI']",New York,https://www.fairwayhealth.co/,https://www.linkedin.com/company/fairway-health,AI Co-Pilot for Health Insurers to Authorize Treatment Faster,3,True,False,True,grace-w,https://www.linkedin.com/in/grace-w,True,High,True,True
Thomas Stewart,27943,Hadrius,W23,Active,"['Artificial Intelligence', 'Fintech', 'SaaS', 'Investing', 'Regtech']",New York,https://www.hadrius.com,https://www.linkedin.com/company/hadrius-1/,The SEC Compliance Autopilot,3,True,False,True,thomas-stewart,https://www.linkedin.com/in/thomas-stewart,True,High,True,True
Allen Calderwood,27943,Hadrius,W23,Active,"['Artificial Intelligence', 'Fintech', 'SaaS', 'Investing', 'Regtech']",New York,https://www.hadrius.com,https://www.linkedin.com/company/hadrius-1/,The SEC Compliance Autopilot,3,True,False,True,allen-calderwood,https://www.linkedin.com/in/allen-calderwood,True,High,True,True
Som Mohapatra,27943,Hadrius,W23,Active,"['Artificial Intelligence', 'Fintech', 'SaaS', 'Investing', 'Regtech']",New York,https://www.hadrius.com,https://www.linkedin.com/company/hadrius-1/,The SEC Compliance Autopilot,3,True,False,True,som-mohapatra,https://www.linkedin.com/in/som-mohapatra,True,High,True,True
Alec Bell,27942,SensorSurf,W23,Active,"['AIOps', 'SaaS', 'Robotics', 'Computer Vision', 'Data Engineering']",San Francisco,https://www.sensorsurf.com,https://www.linkedin.com/company/sensorsurf/,Snowflake for sensor data,1,True,False,True,alec-bell,https://www.linkedin.com/in/alec-bell,True,High,True,True
Joshua Ying,27941,Semantic Finance,W23,Active,"['Fintech', 'SaaS', 'Finance', 'B2B', 'API']",San Francisco,https://semanticfinance.com,,Realtime AI-powered financial news data,2,False,False,True,joshua-ying,https://www.linkedin.com/in/joshua-ying,False,Medium,True,True
Akhil Murthy,27941,Semantic Finance,W23,Active,"['Fintech', 'SaaS', 'Finance', 'B2B', 'API']",San Francisco,https://semanticfinance.com,,Realtime AI-powered financial news data,2,False,False,True,akhil-murthy,https://www.linkedin.com/in/akhil-murthy,False,Medium,True,True
Shashwat Shrikhande,27936,DailyPe,W23,Active,"['Fintech', 'Marketplace', 'B2B']","Surat, India",https://DailyPe.in,https://www.linkedin.com/company/dailype,Marketplace for business loans that are repaid daily. ,2,False,False,True,shashwat-shrikhande,https://www.linkedin.com/in/shashwat-shrikhande,True,High,True,True
Saurabh Gupta,27936,DailyPe,W23,Active,"['Fintech', 'Marketplace', 'B2B']","Surat, India",https://DailyPe.in,https://www.linkedin.com/company/dailype,Marketplace for business loans that are repaid daily. ,2,False,False,True,saurabh-gupta,https://www.linkedin.com/in/saurabh-gupta,True,High,True,True
Vaibhav Gupta,27938,Gloo,W23,Active,"['Artificial Intelligence', 'Generative AI', 'Machine Learning', 'API', 'Search']","Seattle, WA",https://www.trygloo.com/,,Empower LLMs with domain-specific knowledge,2,True,False,False,vaibhav-gupta,https://www.linkedin.com/in/vaibhav-gupta,False,Medium,True,True
Aaron Villalpando Gonzalez,27938,Gloo,W23,Active,"['Artificial Intelligence', 'Generative AI', 'Machine Learning', 'API', 'Search']","Seattle, WA",https://www.trygloo.com/,,Empower LLMs with domain-specific knowledge,2,True,False,False,aaron-villalpando-gonzalez,https://www.linkedin.com/in/aaron-villalpando-gonzalez,False,Medium,True,True
Rishabh Srivastava,27939,Defog.ai,W23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'Enterprise']",San Francisco,https://defog.ai,https://www.linkedin.com/company/defog-ai/,Fine-tuned AI models for talking to your database,2,True,True,False,rishabh-srivastava,https://www.linkedin.com/in/rishabh-srivastava,True,High,True,True
Medha Basu,27939,Defog.ai,W23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'Enterprise']",San Francisco,https://defog.ai,https://www.linkedin.com/company/defog-ai/,Fine-tuned AI models for talking to your database,2,True,True,False,medha-basu,https://www.linkedin.com/in/medha-basu,True,High,True,True
Nicolas Bustamante,27927,Fintool,W23,Active,"['Artificial Intelligence', 'Finance', 'Trading']",San Francisco,https://www.fintool.com/,https://www.linkedin.com/company/fintoolx,Search all SEC Filings & Transcripts for free,2,True,False,False,nicolas-bustamante,https://www.linkedin.com/in/nicolas-bustamante,True,High,True,True
Edouard Godfrey,27927,Fintool,W23,Active,"['Artificial Intelligence', 'Finance', 'Trading']",San Francisco,https://www.fintool.com/,https://www.linkedin.com/company/fintoolx,Search all SEC Filings & Transcripts for free,2,True,False,False,edouard-godfrey,https://www.linkedin.com/in/edouard-godfrey,True,High,True,True
Keyan Kazemian,27925,222,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'Marketplace', 'Consumer', 'Social']","Los Angeles, CA",https://222.place,https://www.linkedin.com/company/222place/,marketplace facilitating IRL social experiences at local venues,3,True,False,False,keyan-kazemian,https://www.linkedin.com/in/keyan-kazemian,True,High,True,True
Danial Hashemi,27925,222,W23,Active,"['Artificial Intelligence', 'Machine Learning', 'Marketplace', 'Consumer', 'Social']","Los Angeles, CA",https://222.place,https://www.linkedin.com/company/222place/,marketplace facilitating IRL social experiences at local venues,3,True,False,False,danial-hashemi,https://www.linkedin.com/in/danial-hashemi,True,High,True,True
